id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
32297006,MODERN LUXURY LIVING FACING CN TOWER!,189574759,Adam,,Waterfront Communities-The Island,43.63757,-79.3983,Entire home/apt,199,1,22,2019-06-03,0.99,3,180
32297386,PrivateLivingRoomSpace in the heart of DT Toronto.,202071963,Neal,,Church-Yonge Corridor,43.66385,-79.37762,Shared room,27,29,91,2020-04-06,4.10,2,90
32306145,Cozy Private Room Airport; Parking / Pet,189500336,Pedro And Laura,,Pelmo Park-Humberlea,43.72502,-79.53413,Private room,35,1,18,2020-07-04,0.81,3,19
32308106,Midtown Basement Apartment in Trendy Neighbourhood,8112100,Sophie,,Wychwood,43.67423,-79.42476,Entire home/apt,85,28,4,2020-03-20,0.21,1,346
32310075,2 bedroom OR 1bed+ office with Incredible views,293274089,SillyBishop,,Niagara,43.63659,-79.40407,Entire home/apt,143,2,47,2020-10-18,2.13,56,247
32310243,Open-Concept Loft on Edge of West Toronto and Lake,19008959,Nikita,,Mimico (includes Humber Bay Shores),43.62521,-79.48893,Entire home/apt,150,3,37,2020-04-24,1.69,1,0
32312216,Hotel 89- 06-Two DoubleBed Room,238571561,Hotel89,,Annex,43.67234,-79.39533,Private room,100,14,2,2019-06-09,0.09,6,90
32313066,"Room near airport, parking;  ONE PERSON ONLY",189500336,Pedro And Laura,,Pelmo Park-Humberlea,43.72481,-79.53301,Private room,37,1,4,2020-07-02,0.22,3,0
32313480,1-BDR+OFFICE DEN BEST TORONTO DOWNTOWN NEAR SUBWAY,242575439,L,,Bay Street Corridor,43.66202,-79.38496,Entire home/apt,127,28,27,2019-11-29,1.25,2,2
32314336,Elegant Toronto Bedroom near York Uni/VMC,187903940,Nakib,,York University Heights,43.76881,-79.49953,Private room,35,1,9,2019-12-31,0.41,5,0
32319068,Bachelor Apartment in Yorkville,190175809,Yasi,,Annex,43.67234,-79.38861,Entire home/apt,120,2,3,2019-09-15,0.19,1,83
32328198,A comfortable space for a tired body.,242706721,Fortunato,,Glenfield-Jane Heights,43.74377,-79.50425,Private room,25,3,11,2019-11-25,0.50,3,85
32331069,Full Basement unit for rent from March 2019,217978120,Zahid,,Parkwoods-Donalda,43.76122,-79.31988,Entire home/apt,45,90,0,,,2,363
32335245,2 Bedroom apartment in Toronto's Downtown Core,785826,Arlene,,Waterfront Communities-The Island,43.64458,-79.39212,Entire home/apt,125,30,2,2019-09-01,0.13,54,0
32335454,"Delightful Bedroom in North York, Toronto",187903940,Nakib,,York University Heights,43.76796,-79.50158,Private room,35,21,6,2020-03-31,0.28,5,149
32335863,Luxury 2 bedrooms in heart of North York !,242772849,Sanaz,,Willowdale East,43.75697,-79.40474,Entire home/apt,121,3,27,2020-08-29,1.21,1,0
32337070,Toronto 2 bedroom Suite in Entertainment District,785826,Arlene,,Waterfront Communities-The Island,43.64909,-79.38748,Entire home/apt,109,30,2,2019-08-23,0.10,54,12
32339213,Bright Kensington Market apartment room available,32009292,Kristen,,Kensington-Chinatown,43.65464,-79.40209,Private room,35,3,0,,,1,0
32339463,Private room!,242706721,Fortunato,,Glenfield-Jane Heights,43.74359,-79.50652,Private room,25,3,4,2019-08-17,0.18,3,71
32340197,Comfortable safe room in Chinatown Toronto,117874480,Rene,,Kensington-Chinatown,43.6532,-79.39991,Private room,45,1,2,2019-04-29,0.09,3,0
32340936,Chic & Modern King West 1 Bed + Sofa Bed Condo,125217722,Gurmeet,,Waterfront Communities-The Island,43.6407,-79.39918,Entire home/apt,120,3,35,2020-09-27,1.71,1,1
32352855,♥1 bedroom apartment in Entertainment District ♥,785826,Arlene,,Waterfront Communities-The Island,43.64939,-79.38849,Entire home/apt,99,3,5,2019-08-26,0.23,54,0
32355764,Modern 2 Bedroom suite in King West District,785826,Arlene,,Niagara,43.64242,-79.40674,Entire home/apt,125,3,1,2019-09-09,0.06,54,0
32356229,Spacious and Charming Home in Little Italy,241747489,Alex,,Trinity-Bellwoods,43.65479,-79.41173,Entire home/apt,86,2,5,2020-02-28,0.24,1,0
32356319,Star's Home Stay,166148960,Star,,Oakwood Village,43.69284,-79.43902,Private room,30,31,1,2019-10-01,0.07,1,365
32357508,Walk to Sports Venues From a Chic Condo Next to the CN Tower,242949719,Bass,,Waterfront Communities-The Island,43.64377,-79.38832,Entire home/apt,90,30,47,2020-03-08,2.16,2,295
32358364,Beautiful Townhouse Upper Beach,141031130,Charles Et Patricia,,East End-Danforth,43.68723,-79.29189,Entire home/apt,156,2,24,2020-06-28,1.11,1,0
32360044,College/Ossington: Colourful Study,58929050,Tiamät,,Trinity-Bellwoods,43.65059,-79.42227,Private room,70,2,2,2019-09-30,0.10,1,88
32360795,2 Floor Loft in Liberty Village,24365906,Jessy-Lynn,,Niagara,43.63917,-79.4157,Entire home/apt,220,13,1,2019-09-13,0.07,1,365
32378068,Deep Cleaned LAKEVIEW Steps to Union St /*Parking,48076932,Sam,,Waterfront Communities-The Island,43.64143,-79.38221,Entire home/apt,142,3,125,2020-06-23,5.71,4,75
32380534,1 BR in Modern Condo - 8 mins to Pearson Airport,59384671,Vignesh,,Etobicoke West Mall,43.64057,-79.56274,Private room,70,1,4,2019-10-06,0.25,1,0
32380820,Christie House Toronto,243144460,Robin,,Annex,43.67158,-79.42146,Entire home/apt,850,2,0,,,1,180
32381744,2-storey Loft+Private Patio in Downtown Toronto,24603409,Sepi,,Niagara,43.6407,-79.41547,Entire home/apt,170,5,16,2020-03-19,0.74,1,0
32381906,Brick suite- No cleaning fee,167034435,Kevin,,Moss Park,43.6604,-79.37289,Private room,80,1,114,2020-09-28,5.17,24,353
32384432,3 Bedroom Bungalow near All Amenities-West Toronto,243174136,Irene,,Islington-City Centre West,43.63605,-79.54924,Entire home/apt,125,3,18,2020-11-14,0.83,1,157
32388073,"Modern, Clean, Cozy, condo in Downtown Toronto",71842784,Kallii,,Church-Yonge Corridor,43.65312,-79.37437,Entire home/apt,60,1,162,2020-11-28,7.28,2,0
32388833,Pleasant Room(King Street W) - great location!,171684607,Savitree,,South Parkdale,43.63819,-79.43219,Private room,65,1,8,2020-09-20,0.37,5,365
32401989,Parkside Retreat Uptown North York,5555781,Elena,,Westminster-Branson,43.784,-79.4508,Private room,50,2,17,2020-10-04,0.88,2,90
32402962,QUITE & CONVENIENT Private room (private bathroom),129038590,Peng,,Pleasant View,43.78843,-79.34024,Private room,25,1,3,2019-03-31,0.14,2,0
32408152,Luxurious 1 bedroom + Den in downtown Toronto!!!,207426501,H,,Waterfront Communities-The Island,43.64305,-79.37775,Entire home/apt,120,359,0,,,1,173
32408725,Lady only💃/Well Sanitized/ DT Center|多伦多中心小窝🎈可长租,71295971,Qianqian,,Bay Street Corridor,43.65078,-79.38135,Private room,70,30,7,2020-03-28,0.32,2,245
32409582,Lady only|NOT FOR QUARANTINE|Couchsurfing🛋小窝沙发客🔑,71295971,Qianqian,,Bay Street Corridor,43.65136,-79.38139,Shared room,50,30,22,2020-09-01,1.07,2,180
32417969,Beautiful location in the heart of the city,179831307,Linda,,Waterfront Communities-The Island,43.64845,-79.3628,Private room,70,2,9,2020-04-01,0.55,1,155
32426628,My home is happy and convenient to stay  room 3,238971244,Helen,,Junction Area,43.67036,-79.47456,Private room,50,3,1,2019-08-04,0.06,3,88
32426659,Quiet Luxury Oasis In The Sky,243547822,Mike,,Mimico (includes Humber Bay Shores),43.62605,-79.47821,Entire home/apt,100,1,43,2020-10-15,1.97,1,0
32438556,Fabulous Junction Gem! Not to be missed!,243661930,Maja,,Junction Area,43.66471,-79.46868,Entire home/apt,180,1,55,2020-11-20,2.51,1,81
32438756,Lady preferred. 7 min. walks to Sheppard subway B,243664501,Mooim,,Willowdale East,43.76028,-79.40383,Private room,28,1,8,2020-10-25,0.38,1,70
32441186,14+ Days in your OWN Private downtown Apt!,243681853,Judith ROSD,,Cabbagetown-South St.James Town,43.66229,-79.36607,Entire home/apt,64,5,19,2020-10-19,1.06,1,305
32441809,Cozy Master room close to North york center sub,243690470,Jimmy,,Willowdale East,43.76717,-79.40236,Private room,60,15,0,,,1,0
32448661,Happy home 3,146386026,Mohamed,,Don Valley Village,43.78829,-79.36221,Private room,50,1,24,2020-04-10,1.08,3,0
32449735,JIJI Room,52834887,Jiji,,New Toronto,43.60152,-79.50428,Private room,140,1,0,,,2,90
32455588,LRG Downtown Annex Flat w patio & free parking,7788565,Dino,,Annex,43.66878,-79.4125,Entire home/apt,101,5,56,2020-12-04,3.07,3,0
32462125,"2Bedrm Modern, Bright and Cosy Condo on Queen West",243871921,Naciye,,Little Portugal,43.64211,-79.42401,Entire home/apt,120,1,0,,,1,0
32464139,Private 1-bdrm Condo in the heart of downtown,23093774,Patrick,,Waterfront Communities-The Island,43.63955,-79.39707,Entire home/apt,55,7,10,2020-02-17,0.58,1,0
32474211,Unique Quiet & Humble Apt.,16532893,Kyle,,Moss Park,43.65227,-79.37197,Entire home/apt,300,2,0,,,1,161
32475411,Bright 1 Bedroom Apartment in Hip West End,2958899,Hayley,,Dovercourt-Wallace Emerson-Junction,43.66073,-79.44927,Entire home/apt,100,1,8,2019-08-06,0.38,1,0
32492784,Nida's House,243310416,Nida,,Roncesvalles,43.65547,-79.45165,Shared room,59,2,1,2019-04-30,0.05,1,0
32498228,Cozy room located in great location (Kipling Stn),70957537,Subir,,Islington-City Centre West,43.63758,-79.53559,Private room,30,1,3,2019-03-22,0.14,1,0
32499629,Beautiful City Views! Liberty 2bd+Free Parking,20222750,Anna,,Niagara,43.64,-79.41374,Entire home/apt,213,3,30,2019-11-17,1.44,1,0
32499932,岁月静好,244195558,Lin,,Tam O'Shanter-Sullivan,43.78321,-79.30755,Private room,85,2,0,,,1,88
32501606,Private Apartment in Greektown / Danforth Toronto,244211014,Lila,,Danforth,43.68196,-79.3386,Entire home/apt,50,7,1,2019-04-01,0.05,1,0
32503543,"Downtown Core Stylish 2Bdrm Amazing View, w/Parkng",108243648,Arthur,,Waterfront Communities-The Island,43.64348,-79.38099,Entire home/apt,165,1,122,2020-11-10,5.59,32,179
32505492,Downtown  Dufferin Mall cozy  suite,244244513,Yan,,Dovercourt-Wallace Emerson-Junction,43.66463,-79.43956,Private room,41,60,32,2020-03-04,1.48,4,89
32508148,Modern & Bright 3BR Condo w/ Awesome View in Entertainment District,292491903,Luckey,,Waterfront Communities-The Island,43.64315,-79.38128,Entire home/apt,178,2,21,2019-10-27,0.97,26,0
32508227,Females Only! Room in a Townhouse near Bloor West,31383165,Crystal,,Dovercourt-Wallace Emerson-Junction,43.6706,-79.44864,Private room,117,2,0,,,2,60
32515116,Family room with private bathroom (L5),8569918,Sharon,,Lawrence Park North,43.72625,-79.3971,Private room,82,1,5,2020-09-20,0.24,17,365
32519793,Downtown Super Suite,1772659,Alcira,,Kensington-Chinatown,43.65083,-79.38845,Private room,150,3,0,,,2,1
32520664,beautiful 1 bedroom condo with laundry inside unit,208850514,Mohammad,,Dovercourt-Wallace Emerson-Junction,43.66584,-79.44848,Entire home/apt,110,1,1,2019-03-08,0.05,1,0
32521143,"Double Bed, 5 min walk to subway, Wifi",227381647,Sam,,Briar Hill-Belgravia,43.6986,-79.43998,Private room,45,1,7,2020-02-07,0.37,3,0
32521601,Beautiful DT Toronto  1 Bedroom + Den Apartment,785826,Arlene,,Waterfront Communities-The Island,43.64328,-79.38014,Entire home/apt,99,3,3,2019-09-09,0.17,54,0
32522122,"2 Rooms, Double + Single bed, 5 min walk to subway",227381647,Sam,,Oakwood Village,43.69676,-79.44017,Private room,88,1,5,2019-08-11,0.28,3,0
32522781,"♥ CLEAN, CHARMING & POSH Guest Suite | Private●",23472830,Benjamin,,Eglinton East,43.73707,-79.24319,Entire home/apt,45,20,1,2019-03-17,0.05,3,0
32526278,2bed2 bath Condo in the heart of downtown Toronto,119849413,Jennifer,,Waterfront Communities-The Island,43.63918,-79.39662,Entire home/apt,189,1,48,2019-09-29,2.46,2,0
32528065,Queen West Studio Loft!,68304541,Dalyce,,Roncesvalles,43.64211,-79.43155,Entire home/apt,110,1,9,2020-09-27,0.41,1,0
32529029,Studio 29 Little Portugal,196466667,Edwin,,Little Portugal,43.64952,-79.42637,Entire home/apt,69,365,118,2020-03-18,5.39,2,252
32530437,Gorgeous Toronto Annex Gem,230277147,John,,Annex,43.66859,-79.41033,Entire home/apt,146,29,19,2020-10-27,0.88,2,220
32540762,Downtown Studio Apartment _,240647362,Gail And James,,Regent Park,43.65965,-79.36508,Entire home/apt,74,1,32,2020-11-08,1.50,3,87
32542603,Luxury Studio in Toronto’s Entertainment Core!,85669735,Yaz,,Waterfront Communities-The Island,43.64951,-79.38923,Entire home/apt,139,1,43,2020-03-18,2.00,1,90
32547659,K- POP 4,143477502,Steve,,Newtonbrook East,43.79639,-79.41499,Private room,46,1,13,2019-09-15,0.59,3,89
32547924,Trendy Downtown Condo. Quick Walk to Waterfront.,293274089,SillyBishop,,Waterfront Communities-The Island,43.63939,-79.39743,Entire home/apt,108,2,58,2020-11-21,2.64,56,297
32548753,Private modern Forest Hill Suite,24375483,David And Negar,,Forest Hill North,43.70426,-79.41773,Entire home/apt,108,1,137,2020-12-11,6.24,1,346
32549328,K- POP 1,143477502,Steve,,Newtonbrook East,43.79612,-79.4152,Private room,60,1,9,2020-01-02,0.48,3,89
32549411,"Awesome Location, Furnished 1BR Condo Unit in DT 2",1919294,Toronto Suite Rentals,,Waterfront Communities-The Island,43.64779,-79.39345,Entire home/apt,169,28,0,,,63,0
32550192,Modern and spacious apartment in Toronto,71836081,Mashal,,Moss Park,43.6509,-79.36713,Entire home/apt,75,4,2,2019-04-23,0.09,1,0
32550840,Curated & Upscale 4Br 3Bath Home Queen W/Fin Dist.,212832355,Alan Owner Of Luxury Residences,,Waterfront Communities-The Island,43.65018,-79.38933,Entire home/apt,850,1,76,2020-10-16,3.51,7,357
32551600,"Heart of St. Lawrence, Elegant condo near King St",7116839,Daniel,,Moss Park,43.65193,-79.3701,Entire home/apt,97,29,15,2019-04-26,0.69,1,89
32552539,Beautifully Renovated Cozy Basement Suite W/ Yard,844376,Hani,,Willowdale East,43.77832,-79.39098,Entire home/apt,208,28,7,2020-03-21,0.32,3,270
32553697,Charming Renovated 5 Bedroom House W/ 2 Washrooms,844376,Hani,,Bayview Village,43.77757,-79.38981,Entire home/apt,370,28,13,2020-09-07,0.65,3,270
32565770,1 Bedroom + Enclosed Den in Entertainment District,785826,Arlene,,Waterfront Communities-The Island,43.64838,-79.38748,Entire home/apt,175,3,0,,,54,0
32570936,Executive Suite - Nestled in Nature,244770708,Sean,,Bayview Village,43.7804,-79.378,Private room,97,2,2,2019-08-28,0.12,2,0
32572628,Yonge& Eglinton   Fully Furnished Apt 1+1,1718194,Shaz And Kanwal,,Mount Pleasant West,43.71009,-79.39561,Entire home/apt,120,30,9,2020-11-08,0.49,20,60
32574184,Beautiful Private Condominium,69834500,Al,,Church-Yonge Corridor,43.66106,-79.37911,Entire home/apt,74,3,18,2020-11-12,0.84,2,150
32576223,Room for rent!,162180717,Giang,,Downsview-Roding-CFB,43.73315,-79.50825,Private room,35,1,2,2020-10-02,0.09,2,179
32577618,Private Basement Suit,244836404,Frank,,Thistletown-Beaumond Heights,43.73196,-79.55864,Entire home/apt,39,3,10,2019-10-31,0.46,1,0
32578581,cozy spacious  safe room in the chinatown toronto,117874480,Rene,,Kensington-Chinatown,43.65373,-79.40143,Private room,50,1,9,2019-07-31,0.41,3,0
32586596,"Phenomenal Condo, Heart of Financial District",293274089,SillyBishop,,Bay Street Corridor,43.65017,-79.38142,Entire home/apt,149,2,68,2020-11-28,3.11,56,289
32587817,Convenient Waterfront Gem. Private office+2nd desk,293274089,SillyBishop,,Waterfront Communities-The Island,43.63982,-79.39696,Entire home/apt,108,2,47,2020-11-23,2.15,56,314
32590047,Cozy toronto flat with deck(Trinity Bellwoods),846505,Julie,,Trinity-Bellwoods,43.65179,-79.42432,Entire home/apt,120,1,54,2020-08-02,2.50,64,0
32590094,A bed with mini fridge for 1 to 2 persons.,242706721,Fortunato,,Glenfield-Jane Heights,43.7433,-79.50438,Private room,40,2,13,2019-10-01,0.60,3,0
32590537,Beautiful safe cul-de-sac,244948014,Matthew,,Princess-Rosethorn,43.67025,-79.53604,Entire home/apt,125,10,2,2019-04-04,0.10,1,0
32594516,Room for rent,162180717,Giang,,Downsview-Roding-CFB,43.7326,-79.5076,Private room,35,1,0,,,2,0
32595142,Cozy home,28980299,Natalie,,Rosedale-Moore Park,43.67164,-79.38187,Private room,20,30,0,,,1,315
32597057,Business-ready 1 Bed/1 Bath-Midtown-Yonge/Eglinton,169697179,DelSuites,,Mount Pleasant West,43.70779,-79.39641,Entire home/apt,129,30,1,2019-08-31,0.06,29,313
32605724,Newly renovated entire house for up to 13 guests!,245100782,Yimin,,Victoria Village,43.73461,-79.31333,Entire home/apt,190,4,44,2020-08-01,2.07,1,168
32610914,Sexy One Bedroom In Queen West.  Foodie Paradise,6540835,James,,Little Portugal,43.64445,-79.42381,Entire home/apt,95,3,52,2020-11-16,2.40,14,71
32611634,Gorgeous 2BR★15 mins to downtown★Parking★Laundry,245155553,Jay,,Old East York,43.69592,-79.33918,Entire home/apt,220,2,21,2019-09-02,0.98,2,0
32612740,UV DISINFECTION Design 26Floor Downtown Apartment,10202618,Simply Comfort,,Waterfront Communities-The Island,43.64483,-79.38972,Entire home/apt,117,1,57,2020-11-14,2.60,74,0
32613093,"Bedroom at North York, Toronto (York Uni)",187903940,Nakib,,York University Heights,43.76931,-79.49984,Private room,35,21,19,2020-09-28,0.88,5,0
32613509,Clean Bedroom Near York University / Vaughan,187903940,Nakib,,York University Heights,43.76715,-79.50171,Private room,35,21,5,2020-09-01,0.23,5,180
32614716,Private room with bath for one guest. Free Wifi.,33048174,Krishna,,Dorset Park,43.76685,-79.28602,Private room,45,5,6,2019-11-25,0.39,1,0
32615982,Private Master bedroom with attached washroom.,245203906,Raphel,,Clairlea-Birchmount,43.71317,-79.26582,Private room,60,1,0,,,2,0
32616575,Bright 1 Bedroom Apartment on Yonge & Eglinton,118152027,Sherman,,Mount Pleasant West,43.71039,-79.39387,Entire home/apt,84,2,32,2020-02-23,1.50,1,0
32616857,Beautiful Cabbagetown Row House,179859829,Yvonne,,Cabbagetown-South St.James Town,43.66911,-79.36754,Entire home/apt,149,2,3,2019-04-25,0.14,1,0
32616922,Stunning 1BR Basement Suite★15 mins to downtown★,245155553,Jay,,Old East York,43.69588,-79.33764,Entire home/apt,190,2,12,2019-09-02,0.58,2,0
32618437,5★ Cozy Luxury Condo in DOWNTOWN TORONTO,177072083,Linh,,Niagara,43.63742,-79.40332,Entire home/apt,180,1,91,2020-04-04,4.21,1,0
32631802,Contemporary Elegance & Beauty awaits you!,194322758,Kenith,,Annex,43.66963,-79.39138,Private room,114,1,0,,,1,0
32634211,"Cozy, artistic one bedroom apartment in west end",2485690,Lindsay,,Dovercourt-Wallace Emerson-Junction,43.66058,-79.43279,Entire home/apt,65,3,6,2019-09-02,0.29,1,0
32635446,Downtown dufferin mall cozy suite,244244513,Yan,,Dovercourt-Wallace Emerson-Junction,43.66584,-79.44073,Private room,38,60,33,2020-01-31,1.53,4,89
32635894,STEELES/DUFFERIN 1 bdrm aprt,9539037,Roz,,Westminster-Branson,43.78874,-79.46231,Private room,69,104,0,,,1,180
32638075,Private bedroom with kitchen and amazing views,160007255,Jiawen,,Bayview Village,43.77837,-79.38351,Private room,75,5,77,2020-10-19,3.56,1,71
32639826,Downtown Dufferin mall cozy suite,244244513,Yan,,Dovercourt-Wallace Emerson-Junction,43.66608,-79.44079,Private room,38,60,29,2020-03-15,1.41,4,72
32643640,3 Bedroom Family Unit,242949719,Bass,,Waterfront Communities-The Island,43.64357,-79.38825,Entire home/apt,188,30,63,2020-04-14,2.90,2,307
32658271,Experience the Beaches,218466327,Patricia,,East End-Danforth,43.6781,-79.30177,Private room,60,3,3,2020-07-25,0.15,1,346
32663326,Sunset Villa,226577396,Jacqueline,,Willowdale East,43.76014,-79.39756,Private room,100,1,1,2019-08-05,0.06,2,89
32663744,"Spacious, w Panoramic Park Views and Office Space",293274089,SillyBishop,,Waterfront Communities-The Island,43.64023,-79.39857,Entire home/apt,149,2,69,2020-06-13,3.19,56,0
32665411,Clean and spacious,229540646,Thierno Boubacar,,Waterfront Communities-The Island,43.65051,-79.38787,Entire home/apt,950,1,0,,,1,180
32669743,Spatious Master Bedroom with ensuite washroom,225006374,Ionut-Daniel,,Mount Dennis,43.69038,-79.49643,Private room,66,1,79,2020-12-07,3.70,5,364
32670401,aluga se quartos Toronto North york,245652041,Antonio,,Pleasant View,43.79279,-79.33211,Private room,95,1,2,2019-08-01,0.09,1,365
